Date,Close
6/09/2018 16:00,13.65
7/09/2018 16:00,13.49
10/09/2018 16:00,12.77
11/09/2018 16:00,12.41
12/09/2018 16:00,13.24
13/09/2018 16:00,13.92
14/09/2018 16:00,13.63
17/09/2018 16:00,13.66
18/09/2018 16:00,13.66
19/09/2018 16:00,13.44
20/09/2018 16:00,13.92
21/09/2018 16:00,14.6
24/09/2018 16:00,14.24
25/09/2018 16:00,14.47
26/09/2018 16:00,14.22
27/09/2018 16:00,14.16
28/09/2018 16:00,13.83
1/10/2018 16:00,14.49
2/10/2018 16:00,13.9
3/10/2018 16:00,13.89
4/10/2018 16:00,12.82
5/10/2018 16:00,12.92
8/10/2018 16:00,12.67
9/10/2018 16:00,12.69
10/10/2018 16:00,11.91
11/10/2018 16:00,11.9
12/10/2018 16:00,12.77
15/10/2018 16:00,13.09
16/10/2018 16:00,13.67
17/10/2018 16:00,13.69
18/10/2018 16:00,13.19
19/10/2018 16:00,12.94
22/10/2018 16:00,13.1
23/10/2018 16:00,13.04
24/10/2018 16:00,12.51
25/10/2018 16:00,12.75
26/10/2018 16:00,12.62
29/10/2018 16:00,12.1
30/10/2018 16:00,12.39
31/10/2018 16:00,13.05
1/11/2018 16:00,13.02
2/11/2018 16:00,12.86
5/11/2018 16:00,12.21
6/11/2018 16:00,12.65
7/11/2018 16:00,13.19
8/11/2018 16:00,13.05
9/11/2018 16:00,12.33
12/11/2018 16:00,12.78
13/11/2018 16:00,12.44
14/11/2018 16:00,12.24
15/11/2018 16:00,12.46
16/11/2018 16:00,12.51
19/11/2018 16:00,12.7
20/11/2018 16:00,12.11
21/11/2018 16:00,12.8
23/11/2018 13:00,12.9
26/11/2018 16:00,12.63
27/11/2018 16:00,13.33
28/11/2018 16:00,13.25
29/11/2018 16:00,12.9
30/11/2018 16:00,13.34
3/12/2018 16:00,13.29
4/12/2018 16:00,12.45
6/12/2018 16:00,12.44
7/12/2018 16:00,12.1
10/12/2018 16:00,11.81
11/12/2018 16:00,12
12/12/2018 16:00,12.23
13/12/2018 16:00,12.16
14/12/2018 16:00,11.87
17/12/2018 16:00,11.71
18/12/2018 16:00,11.66
19/12/2018 16:00,11.41
20/12/2018 16:00,10.99
21/12/2018 16:00,10.74
24/12/2018 13:00,10.74
26/12/2018 16:00,11.39
27/12/2018 16:00,11.4
28/12/2018 16:00,11.15
31/12/2018 16:00,11.32
2/01/2019 16:00,11.05
3/01/2019 16:00,10.72
4/01/2019 16:00,11.56
7/01/2019 16:00,11.95
8/01/2019 16:00,12.3
9/01/2019 16:00,12.5
10/01/2019 16:00,12.57
11/01/2019 16:00,12.57
14/01/2019 16:00,12.05
15/01/2019 16:00,12.18
16/01/2019 16:00,12.38
17/01/2019 16:00,12.39
18/01/2019 16:00,12.6
22/01/2019 16:00,13.05
23/01/2019 16:00,12.71
24/01/2019 16:00,13.12
25/01/2019 16:00,13.63
28/01/2019 16:00,13.51
29/01/2019 16:00,13.45
30/01/2019 16:00,13.56
31/01/2019 16:00,14.01
1/02/2019 16:00,15.33
4/02/2019 16:00,14.96
5/02/2019 16:00,15.02
6/02/2019 16:00,14.8
7/02/2019 16:00,14.75
8/02/2019 16:00,15.1
11/02/2019 16:00,15.51
12/02/2019 16:00,16
13/02/2019 16:00,15.88
14/02/2019 16:00,16
15/02/2019 16:00,16
19/02/2019 16:00,16
20/02/2019 16:00,15.84
21/02/2019 16:00,15.71
22/02/2019 16:00,15.99
25/02/2019 16:00,15.9
26/02/2019 16:00,16.2
27/02/2019 16:00,21.86
28/02/2019 16:00,21.5
1/03/2019 16:00,23.2
4/03/2019 16:00,23.01
5/03/2019 16:00,24.06
6/03/2019 16:00,22.88
7/03/2019 16:00,23.44
8/03/2019 16:00,23.7
11/03/2019 16:00,23.32
12/03/2019 16:00,23.1
13/03/2019 16:00,22.88
14/03/2019 16:00,22.9
15/03/2019 16:00,23.51
18/03/2019 16:00,24.22
19/03/2019 16:00,24.04
20/03/2019 16:00,24.37
21/03/2019 16:00,24.65
22/03/2019 16:00,24.15
25/03/2019 16:00,23.97
26/03/2019 16:00,24.36
27/03/2019 16:00,23.8
28/03/2019 16:00,23.53
29/03/2019 16:00,23.52
1/04/2019 16:00,23.35
2/04/2019 16:00,23.3
3/04/2019 16:00,23.31
4/04/2019 16:00,22
5/04/2019 16:00,23
8/04/2019 16:00,22.35
9/04/2019 16:00,22.1
10/04/2019 16:00,22.52
11/04/2019 16:00,23.41
12/04/2019 16:00,23.63
15/04/2019 16:00,23.65
16/04/2019 16:00,23.45
17/04/2019 16:00,22.85
18/04/2019 16:00,22.97
22/04/2019 16:00,23.68
23/04/2019 16:00,24.42
24/04/2019 16:00,24.5
25/04/2019 16:00,24.35
26/04/2019 16:00,25.55
29/04/2019 16:00,25.36
30/04/2019 16:00,24.89
1/05/2019 16:00,24.97
2/05/2019 16:00,24.7
3/05/2019 16:00,25.2
6/05/2019 16:00,25.19
7/05/2019 16:00,24.3
8/05/2019 16:00,24.59
9/05/2019 16:00,24.74
10/05/2019 16:00,25.69
13/05/2019 16:00,24.38
14/05/2019 16:00,24.92
15/05/2019 16:00,25.6
16/05/2019 16:00,26.93
17/05/2019 16:00,26.67
20/05/2019 16:00,25.8
21/05/2019 16:00,25.39
22/05/2019 16:00,31.5
23/05/2019 16:00,30.59
24/05/2019 16:00,29.99
28/05/2019 16:00,29.19
29/05/2019 16:00,28.33
30/05/2019 16:00,28.37
31/05/2019 16:00,28.44
3/06/2019 16:00,27.97
4/06/2019 16:00,28.73
5/06/2019 16:00,29.23
6/06/2019 16:00,29.74
7/06/2019 16:00,30.85
10/06/2019 16:00,30.8
11/06/2019 16:00,30.49
12/06/2019 16:00,31.22
13/06/2019 16:00,30.76
14/06/2019 16:00,29.96
17/06/2019 16:00,29.95
18/06/2019 16:00,31.26
19/06/2019 16:00,31.49
20/06/2019 16:00,32.3
21/06/2019 16:00,34.45
24/06/2019 16:00,34.19
25/06/2019 16:00,33.42
26/06/2019 16:00,33.81
27/06/2019 16:00,33.77
28/06/2019 16:00,33.22
1/07/2019 16:00,34.27
2/07/2019 16:00,35.14
3/07/2019 13:00,35.69
5/07/2019 16:00,35.71
8/07/2019 16:00,35.36
9/07/2019 16:00,35.57
10/07/2019 16:00,36.08
11/07/2019 16:00,36
12/07/2019 16:00,35.17
15/07/2019 16:00,35.17
16/07/2019 16:00,35.21
17/07/2019 16:00,34.31
18/07/2019 16:00,34.42
19/07/2019 16:00,34.65
22/07/2019 16:00,35.25
23/07/2019 16:00,35.07
24/07/2019 16:00,35.82
25/07/2019 16:00,36.38
26/07/2019 16:00,37.39
29/07/2019 16:00,36.73
30/07/2019 16:00,35.71
31/07/2019 16:00,35.1
1/08/2019 16:00,35.29
2/08/2019 16:00,37.71
5/08/2019 16:00,34.02
6/08/2019 16:00,33.94
7/08/2019 16:00,34.52
8/08/2019 16:00,35.58
9/08/2019 16:00,34.69
12/08/2019 16:00,34.02
13/08/2019 16:00,34.62
14/08/2019 16:00,33.38
15/08/2019 16:00,34.39
16/08/2019 16:00,35.42
19/08/2019 16:00,36.1
20/08/2019 16:00,33
21/08/2019 16:00,31.89
22/08/2019 16:00,32.22
23/08/2019 16:00,30.87
26/08/2019 16:00,31.72
27/08/2019 16:00,31.89
28/08/2019 16:00,32.29
29/08/2019 16:00,32.42
30/08/2019 16:00,32.12
3/09/2019 16:00,30.88
4/09/2019 16:00,31.91
5/09/2019 16:00,31.6
6/09/2019 16:00,31.61
9/09/2019 16:00,30.04
10/09/2019 16:00,30.34
11/09/2019 16:00,31.18
12/09/2019 16:00,31.33
13/09/2019 16:00,31.03
16/09/2019 16:00,30.92
17/09/2019 16:00,30.87
18/09/2019 16:00,31.1
19/09/2019 16:00,31.95
20/09/2019 16:00,32.27
23/09/2019 16:00,32.44
24/09/2019 16:00,31.26
25/09/2019 16:00,32.44
26/09/2019 16:00,32.47
27/09/2019 16:00,30.42
30/09/2019 16:00,30.95
1/10/2019 16:00,31.29
2/10/2019 16:00,30.07
3/10/2019 16:00,31.15
4/10/2019 16:00,31
7/10/2019 16:00,30.54
8/10/2019 16:00,27.85
9/10/2019 16:00,28.62
10/10/2019 16:00,27.85
11/10/2019 16:00,27.92
14/10/2019 16:00,27.5
15/10/2019 16:00,28.28
16/10/2019 16:00,28.09
17/10/2019 16:00,27.83
18/10/2019 16:00,26.98
21/10/2019 16:00,27.23
22/10/2019 16:00,26.7
23/10/2019 16:00,27.26
24/10/2019 16:00,28.05
25/10/2019 16:00,28.5
28/10/2019 16:00,29.12
29/10/2019 16:00,29.35
30/10/2019 16:00,29.79
31/10/2019 16:00,29.76
1/11/2019 16:00,29.9
4/11/2019 16:00,30.89
5/11/2019 16:00,30.55
6/11/2019 16:00,30.65
7/11/2019 16:00,30.65
8/11/2019 16:00,31.7
11/11/2019 16:00,31
12/11/2019 16:00,36.76
13/11/2019 16:00,35.18
14/11/2019 16:00,36.92
15/11/2019 16:00,36.38
18/11/2019 16:00,36.63
19/11/2019 16:00,37.01
20/11/2019 16:00,37.27
21/11/2019 16:00,37.22
22/11/2019 16:00,37.27
25/11/2019 16:00,37.35
26/11/2019 16:00,37.75
27/11/2019 16:00,37.78
29/11/2019 13:00,37.04
2/12/2019 16:00,36.57
3/12/2019 16:00,36.77
4/12/2019 16:00,37.09
5/12/2019 16:00,37.84
6/12/2019 16:00,37.81
9/12/2019 16:00,36.74
10/12/2019 16:00,36.63
11/12/2019 16:00,36.77
12/12/2019 16:00,37.3
13/12/2019 16:00,36.8
16/12/2019 16:00,38
17/12/2019 16:00,38
18/12/2019 16:00,37.61
19/12/2019 16:00,38.82
20/12/2019 16:00,39.01
23/12/2019 16:00,38.85
24/12/2019 13:00,39.12
26/12/2019 16:00,39.08
27/12/2019 16:00,39.3
30/12/2019 16:00,39.21
31/12/2019 16:00,40.22
2/01/2020 16:00,40.04
3/01/2020 16:00,40.49
6/01/2020 16:00,40.48
7/01/2020 16:00,41.01
8/01/2020 16:00,40.16
9/01/2020 16:00,40.53
10/01/2020 16:00,39.58
13/01/2020 16:00,40.02
14/01/2020 16:00,39.94
15/01/2020 16:00,40.42
16/01/2020 16:00,40.96
17/01/2020 16:00,41.28
21/01/2020 16:00,41.31
22/01/2020 16:00,44.36
23/01/2020 16:00,44.75
24/01/2020 16:00,45.33
27/01/2020 16:00,44.35
28/01/2020 16:00,45.03
29/01/2020 16:00,45.14
30/01/2020 16:00,45.59
31/01/2020 16:00,45.24
3/02/2020 16:00,46.37
4/02/2020 16:00,46.82
5/02/2020 16:00,45.81
6/02/2020 16:00,45.72
7/02/2020 16:00,46.2
10/02/2020 16:00,45.16
11/02/2020 16:00,46.34
12/02/2020 16:00,46.93
13/02/2020 16:00,47.95
14/02/2020 16:00,48.49
18/02/2020 16:00,49.84
19/02/2020 16:00,51.2
20/02/2020 16:00,52.5
21/02/2020 16:00,51.85
24/02/2020 16:00,48.2
25/02/2020 16:00,46.7
26/02/2020 16:00,46.42
27/02/2020 16:00,45.07
28/02/2020 16:00,45.06
2/03/2020 16:00,48.04
3/03/2020 16:00,48.95
4/03/2020 16:00,52.52
5/03/2020 16:00,52.56
6/03/2020 16:00,50.35
9/03/2020 16:00,45.91
10/03/2020 16:00,50.69
11/03/2020 16:00,48.02
12/03/2020 16:00,41.63
13/03/2020 16:00,44.51
16/03/2020 16:00,41.08
17/03/2020 16:00,44.26
18/03/2020 16:00,41.96
19/03/2020 16:00,39.7
20/03/2020 16:00,38
23/03/2020 16:00,38.45
24/03/2020 16:00,42.84
25/03/2020 16:00,44.04
26/03/2020 16:00,45.74
27/03/2020 16:00,43.93
30/03/2020 16:00,44.46
31/03/2020 16:00,44.31
1/04/2020 16:00,43.17
2/04/2020 16:00,44.58
3/04/2020 16:00,42.1
6/04/2020 16:00,44.8
7/04/2020 16:00,45.22
8/04/2020 16:00,45.45
9/04/2020 16:00,45.07
13/04/2020 16:00,46.99
14/04/2020 16:00,50.22
15/04/2020 16:00,49.78
16/04/2020 16:00,53.95
17/04/2020 16:00,53.02
20/04/2020 16:00,54.22
21/04/2020 16:00,51.98
22/04/2020 16:00,54.04
23/04/2020 16:00,53.63
24/04/2020 16:00,54.39
27/04/2020 16:00,55.34
28/04/2020 16:00,53.3
29/04/2020 16:00,55.52
30/04/2020 16:00,55.58
1/05/2020 16:00,54.78
4/05/2020 16:00,55.23
5/05/2020 16:00,57.93
6/05/2020 16:00,61.69
7/05/2020 16:00,60.37
8/05/2020 16:00,62.49
11/05/2020 16:00,62.91
12/05/2020 16:00,62.7
13/05/2020 16:00,61.98
14/05/2020 16:00,61.59
15/05/2020 16:00,61.96
18/05/2020 16:00,69.49
19/05/2020 16:00,68.27
20/05/2020 16:00,72.4
21/05/2020 16:00,77.81
22/05/2020 16:00,79
26/05/2020 16:00,83.16
27/05/2020 16:00,78.91
28/05/2020 16:00,75.66
29/05/2020 16:00,79.8
1/06/2020 16:00,82.47
2/06/2020 16:00,86.86
3/06/2020 16:00,88.07
4/06/2020 16:00,85.31
5/06/2020 16:00,89.7
8/06/2020 16:00,90.88
9/06/2020 16:00,90.78
10/06/2020 16:00,92.16
11/06/2020 16:00,88.58
12/06/2020 16:00,92.98
15/06/2020 16:00,97.25
16/06/2020 16:00,100.8
17/06/2020 16:00,106.81
18/06/2020 16:00,106.48
19/06/2020 16:00,106.94
22/06/2020 16:00,113.39
23/06/2020 16:00,111.1
24/06/2020 16:00,103.64
25/06/2020 16:00,104.32
26/06/2020 16:00,105.2
29/06/2020 16:00,108.77
30/06/2020 16:00,107.24
1/07/2020 16:00,114.46
2/07/2020 16:00,117.62
6/07/2020 16:00,114.41
7/07/2020 16:00,112.9
8/07/2020 16:00,124.46
9/07/2020 16:00,123.05
10/07/2020 16:00,121
13/07/2020 16:00,113.65
14/07/2020 16:00,113.3
15/07/2020 16:00,113.21
16/07/2020 16:00,109
17/07/2020 16:00,109.04
20/07/2020 16:00,115.25
21/07/2020 16:00,115.45
22/07/2020 16:00,114.65
23/07/2020 16:00,108.95
24/07/2020 16:00,107.12
27/07/2020 16:00,114.18
28/07/2020 16:00,116
29/07/2020 16:00,118.69
30/07/2020 16:00,122.29
31/07/2020 16:00,122.2
3/08/2020 16:00,132.75
4/08/2020 16:00,137.51
5/08/2020 16:00,145.47
6/08/2020 16:00,138.21
7/08/2020 16:00,129
10/08/2020 16:00,122.7
11/08/2020 16:00,120.36
12/08/2020 16:00,126.92
13/08/2020 16:00,128
14/08/2020 16:00,126.5
17/08/2020 16:00,134.28
18/08/2020 16:00,145.98
19/08/2020 16:00,150.56
20/08/2020 16:00,152.64
21/08/2020 16:00,147.42
24/08/2020 16:00,150.41
25/08/2020 16:00,154.13
26/08/2020 16:00,159
27/08/2020 16:00,153.15
28/08/2020 16:00,152.67
31/08/2020 16:00,152.81
1/09/2020 16:00,161.8
2/09/2020 16:00,157.22
3/09/2020 16:00,147.56
4/09/2020 16:00,144.15
8/09/2020 16:00,138
9/09/2020 16:00,142.03
10/09/2020 16:00,139.5
11/09/2020 16:00,139.51
14/09/2020 16:00,147.82
15/09/2020 16:00,149.99
16/09/2020 16:00,147.58
17/09/2020 16:00,149.08
18/09/2020 16:00,147.55
21/09/2020 16:00,150.7
22/09/2020 16:00,152.12
23/09/2020 16:00,147.88
24/09/2020 16:00,150.06
25/09/2020 16:00,155.29
28/09/2020 16:00,159.97
29/09/2020 16:00,155.15
30/09/2020 16:00,154.04
1/10/2020 16:00,160
2/10/2020 16:00,155.36
5/10/2020 16:00,157.58
6/10/2020 16:00,163.44
7/10/2020 16:00,167.42
8/10/2020 16:00,169.29
9/10/2020 16:00,172.12
12/10/2020 16:00,167.18
13/10/2020 16:00,172.4
14/10/2020 16:00,167.63
15/10/2020 16:00,169.3
16/10/2020 16:00,165.2
19/10/2020 16:00,162.84
20/10/2020 16:00,166.87
21/10/2020 16:00,168.38
22/10/2020 16:00,161.63
23/10/2020 16:00,162.96
26/10/2020 16:00,162.36
27/10/2020 16:00,172.29
28/10/2020 16:00,163.24
29/10/2020 16:00,167.02
30/10/2020 16:00,157.7
2/11/2020 16:00,159.67
3/11/2020 16:00,166.39
4/11/2020 16:00,176.96
5/11/2020 16:00,184.62
6/11/2020 16:00,186.79
9/11/2020 16:00,169.08
10/11/2020 16:00,156.53
11/11/2020 16:00,169.13
12/11/2020 16:00,178.77
13/11/2020 16:00,181.44
16/11/2020 16:00,178.22
17/11/2020 16:00,170.62
18/11/2020 16:00,165.16
19/11/2020 16:00,173.47
20/11/2020 16:00,183.11
23/11/2020 16:00,182.92
24/11/2020 16:00,176.92
25/11/2020 16:00,177.7
27/11/2020 13:00,182.55
30/11/2020 16:00,180.37
1/12/2020 16:00,177.38
2/12/2020 16:00,183.88
3/12/2020 16:00,183.53
4/12/2020 16:00,198.78
7/12/2020 16:00,198.57
8/12/2020 16:00,205.87
9/12/2020 16:00,202.68
10/12/2020 16:00,198.95
11/12/2020 16:00,193.38
14/12/2020 16:00,190.26
15/12/2020 16:00,188.09
16/12/2020 16:00,192.99
17/12/2020 16:00,198.05
18/12/2020 16:00,200.35
21/12/2020 16:00,196.9
22/12/2020 16:00,200.65
23/12/2020 16:00,195.07
24/12/2020 13:00,193.18
28/12/2020 16:00,180.28
29/12/2020 16:00,188.35
30/12/2020 16:00,196.75
