Date,Close
14/06/2018 16:00,6.21
15/06/2018 16:00,6.62
18/06/2018 16:00,6.61
19/06/2018 16:00,6.27
20/06/2018 16:00,6.38
21/06/2018 16:00,6.33
22/06/2018 16:00,6.2
25/06/2018 16:00,5.99
26/06/2018 16:00,5.84
27/06/2018 16:00,5.9
28/06/2018 16:00,5.97
29/06/2018 16:00,5.95
2/07/2018 16:00,5.87
3/07/2018 13:00,5.7
5/07/2018 16:00,5.79
6/07/2018 16:00,5.8
9/07/2018 16:00,5.49
10/07/2018 16:00,4.84
11/07/2018 16:00,4.52
12/07/2018 16:00,4.59
13/07/2018 16:00,4.36
16/07/2018 16:00,4.39
17/07/2018 16:00,4.43
18/07/2018 16:00,4.24
19/07/2018 16:00,3.99
20/07/2018 16:00,4.09
23/07/2018 16:00,4.22
24/07/2018 16:00,4.71
25/07/2018 16:00,4.93
26/07/2018 16:00,4.91
27/07/2018 16:00,4.77
30/07/2018 16:00,4.68
31/07/2018 16:00,4.54
1/08/2018 16:00,4.01
2/08/2018 16:00,4.13
3/08/2018 16:00,4.2
6/08/2018 16:00,4.18
7/08/2018 16:00,4.35
8/08/2018 16:00,4.32
9/08/2018 16:00,4.4
10/08/2018 16:00,4.03
13/08/2018 16:00,4.1
14/08/2018 16:00,4.31
15/08/2018 16:00,4.19
16/08/2018 16:00,4.27
17/08/2018 16:00,4.85
20/08/2018 16:00,5.12
21/08/2018 16:00,5.19
22/08/2018 16:00,5.5
23/08/2018 16:00,5.5
24/08/2018 16:00,5.95
27/08/2018 16:00,5.71
28/08/2018 16:00,5.82
29/08/2018 16:00,5.99
30/08/2018 16:00,6.11
31/08/2018 16:00,6.5
4/09/2018 16:00,6.82
5/09/2018 16:00,6.75
6/09/2018 16:00,6.22
7/09/2018 16:00,6.23
10/09/2018 16:00,5.79
11/09/2018 16:00,5.88
12/09/2018 16:00,5.97
13/09/2018 16:00,5.93
14/09/2018 16:00,6.06
17/09/2018 16:00,6.04
18/09/2018 16:00,5.87
19/09/2018 16:00,5.86
20/09/2018 16:00,5.89
21/09/2018 16:00,6.6
24/09/2018 16:00,5.99
25/09/2018 16:00,5.76
26/09/2018 16:00,5.37
27/09/2018 16:00,5.35
28/09/2018 16:00,5.38
1/10/2018 16:00,5.3
2/10/2018 16:00,5.26
3/10/2018 16:00,5.6
4/10/2018 16:00,5.75
5/10/2018 16:00,5.98
8/10/2018 16:00,6.03
9/10/2018 16:00,5.99
10/10/2018 16:00,5.9
11/10/2018 16:00,5.86
12/10/2018 16:00,5.9
15/10/2018 16:00,5.99
16/10/2018 16:00,5.99
17/10/2018 16:00,6.04
18/10/2018 16:00,5.9
19/10/2018 16:00,5.83
22/10/2018 16:00,5.72
23/10/2018 16:00,5.5
24/10/2018 16:00,5.43
25/10/2018 16:00,5.75
26/10/2018 16:00,5.63
29/10/2018 16:00,5.58
30/10/2018 16:00,5.46
31/10/2018 16:00,5.71
1/11/2018 16:00,6.22
2/11/2018 16:00,6.29
5/11/2018 16:00,5.95
6/11/2018 16:00,5.66
7/11/2018 16:00,5.75
8/11/2018 16:00,5.76
9/11/2018 16:00,5.64
12/11/2018 16:00,5.44
13/11/2018 16:00,5.65
14/11/2018 16:00,5.99
15/11/2018 16:00,5.91
16/11/2018 16:00,5.51
19/11/2018 16:00,5.44
20/11/2018 16:00,5.75
21/11/2018 16:00,6.19
23/11/2018 13:00,6.24
26/11/2018 16:00,6.19
27/11/2018 16:00,6.2
28/11/2018 16:00,6.27
29/11/2018 16:00,5.64
30/11/2018 16:00,5.55
3/12/2018 16:00,5.64
4/12/2018 16:00,5.05
6/12/2018 16:00,5.04
7/12/2018 16:00,5
10/12/2018 16:00,4.95
11/12/2018 16:00,4.43
12/12/2018 16:00,4.47
13/12/2018 16:00,4.92
14/12/2018 16:00,4.39
17/12/2018 16:00,4.01
18/12/2018 16:00,3.9
19/12/2018 16:00,3.78
20/12/2018 16:00,3.76
21/12/2018 16:00,3.86
24/12/2018 13:00,3.82
26/12/2018 16:00,3.7
27/12/2018 16:00,3.6
28/12/2018 16:00,3.66
31/12/2018 16:00,3.6
2/01/2019 16:00,3.69
3/01/2019 16:00,3.63
4/01/2019 16:00,3.71
7/01/2019 16:00,3.89
8/01/2019 16:00,3.77
9/01/2019 16:00,3.78
10/01/2019 16:00,3.86
11/01/2019 16:00,3.91
14/01/2019 16:00,3.7
15/01/2019 16:00,3.72
16/01/2019 16:00,3.79
17/01/2019 16:00,3.77
18/01/2019 16:00,3.68
22/01/2019 16:00,3.53
23/01/2019 16:00,3.28
24/01/2019 16:00,3.1
25/01/2019 16:00,3.34
28/01/2019 16:00,3.27
29/01/2019 16:00,3.45
30/01/2019 16:00,3.47
31/01/2019 16:00,3.56
1/02/2019 16:00,3.6
4/02/2019 16:00,3.5
5/02/2019 16:00,3.52
6/02/2019 16:00,3.47
7/02/2019 16:00,3.48
8/02/2019 16:00,3.4
11/02/2019 16:00,3.5
12/02/2019 16:00,3.65
13/02/2019 16:00,3.67
14/02/2019 16:00,3.73
15/02/2019 16:00,3.91
19/02/2019 16:00,4.07
20/02/2019 16:00,4.06
21/02/2019 16:00,4.31
22/02/2019 16:00,4.43
25/02/2019 16:00,5.02
26/02/2019 16:00,5.37
27/02/2019 16:00,5.17
28/02/2019 16:00,4.82
1/03/2019 16:00,5.35
4/03/2019 16:00,5.41
5/03/2019 16:00,5.29
6/03/2019 16:00,5.14
7/03/2019 16:00,4.92
8/03/2019 16:00,4.54
11/03/2019 16:00,4.77
12/03/2019 16:00,4.78
13/03/2019 16:00,4.94
14/03/2019 16:00,4.98
15/03/2019 16:00,4.9
18/03/2019 16:00,4.58
19/03/2019 16:00,4.6
20/03/2019 16:00,4.29
21/03/2019 16:00,4.33
22/03/2019 16:00,4
25/03/2019 16:00,4.03
26/03/2019 16:00,3.87
27/03/2019 16:00,3.87
28/03/2019 16:00,3.86
29/03/2019 16:00,3.78
1/04/2019 16:00,3.81
2/04/2019 16:00,3.97
3/04/2019 16:00,4.14
4/04/2019 16:00,4.05
5/04/2019 16:00,4.41
8/04/2019 16:00,4.83
9/04/2019 16:00,4.92
10/04/2019 16:00,4.85
11/04/2019 16:00,5
12/04/2019 16:00,5.29
15/04/2019 16:00,5.23
16/04/2019 16:00,5.46
17/04/2019 16:00,5.51
18/04/2019 16:00,5.38
22/04/2019 16:00,5.42
23/04/2019 16:00,5.62
24/04/2019 16:00,5.5
25/04/2019 16:00,5.18
26/04/2019 16:00,5.37
29/04/2019 16:00,5.37
30/04/2019 16:00,5.22
1/05/2019 16:00,5.02
2/05/2019 16:00,5.52
3/05/2019 16:00,6.02
6/05/2019 16:00,5.87
7/05/2019 16:00,5.67
8/05/2019 16:00,5.55
9/05/2019 16:00,5.3
10/05/2019 16:00,5.49
13/05/2019 16:00,5.02
14/05/2019 16:00,5.45
15/05/2019 16:00,5.3
16/05/2019 16:00,5.69
17/05/2019 16:00,5.64
20/05/2019 16:00,4.76
21/05/2019 16:00,5.35
22/05/2019 16:00,5.37
23/05/2019 16:00,5
24/05/2019 16:00,5.14
28/05/2019 16:00,4.98
29/05/2019 16:00,4.9
30/05/2019 16:00,4.85
31/05/2019 16:00,4.71
3/06/2019 16:00,4.85
4/06/2019 16:00,4.95
5/06/2019 16:00,4.71
6/06/2019 16:00,4.66
7/06/2019 16:00,4.63
10/06/2019 16:00,4.86
11/06/2019 16:00,5
12/06/2019 16:00,4.52
13/06/2019 16:00,4.44
14/06/2019 16:00,3.99
17/06/2019 16:00,3.96
18/06/2019 16:00,4.04
19/06/2019 16:00,4.27
20/06/2019 16:00,4.62
21/06/2019 16:00,4.17
24/06/2019 16:00,4.32
25/06/2019 16:00,4.23
26/06/2019 16:00,4.24
27/06/2019 16:00,4.26
28/06/2019 16:00,4.35
1/07/2019 16:00,4.41
2/07/2019 16:00,4.75
3/07/2019 13:00,4.53
5/07/2019 16:00,4.45
8/07/2019 16:00,4.26
9/07/2019 16:00,4.44
10/07/2019 16:00,4.35
11/07/2019 16:00,4.53
12/07/2019 16:00,4.47
15/07/2019 16:00,4.49
16/07/2019 16:00,4.39
17/07/2019 16:00,4.41
18/07/2019 16:00,4.23
19/07/2019 16:00,3.99
22/07/2019 16:00,3.99
23/07/2019 16:00,4.16
24/07/2019 16:00,4.19
25/07/2019 16:00,3.96
26/07/2019 16:00,3.96
29/07/2019 16:00,3.94
30/07/2019 16:00,3.83
31/07/2019 16:00,3.88
1/08/2019 16:00,3.84
2/08/2019 16:00,3.83
5/08/2019 16:00,3.71
6/08/2019 16:00,3.7
7/08/2019 16:00,3.7
8/08/2019 16:00,3.72
9/08/2019 16:00,3.45
12/08/2019 16:00,3.41
13/08/2019 16:00,3.26
14/08/2019 16:00,3.04
15/08/2019 16:00,3.43
16/08/2019 16:00,3.64
19/08/2019 16:00,3.69
20/08/2019 16:00,3.7
21/08/2019 16:00,3.7
22/08/2019 16:00,3.53
23/08/2019 16:00,3.68
26/08/2019 16:00,3.88
27/08/2019 16:00,3.77
28/08/2019 16:00,3.79
29/08/2019 16:00,3.85
30/08/2019 16:00,3.74
3/09/2019 16:00,3.65
4/09/2019 16:00,3.74
5/09/2019 16:00,3.81
6/09/2019 16:00,3.78
9/09/2019 16:00,3.91
10/09/2019 16:00,3.91
11/09/2019 16:00,3.95
12/09/2019 16:00,3.86
13/09/2019 16:00,3.92
16/09/2019 16:00,3.79
17/09/2019 16:00,3.55
18/09/2019 16:00,3.42
19/09/2019 16:00,3.45
20/09/2019 16:00,3.47
23/09/2019 16:00,3.59
24/09/2019 16:00,3.35
25/09/2019 16:00,3.33
26/09/2019 16:00,3.1
27/09/2019 16:00,2.9
30/09/2019 16:00,2.9
1/10/2019 16:00,2.81
2/10/2019 16:00,2.91
3/10/2019 16:00,2.87
4/10/2019 16:00,2.84
7/10/2019 16:00,2.78
8/10/2019 16:00,2.64
9/10/2019 16:00,2.83
10/10/2019 16:00,2.81
11/10/2019 16:00,2.83
14/10/2019 16:00,2.8
15/10/2019 16:00,2.79
16/10/2019 16:00,2.82
17/10/2019 16:00,2.95
18/10/2019 16:00,2.91
21/10/2019 16:00,2.84
22/10/2019 16:00,2.83
23/10/2019 16:00,2.7
24/10/2019 16:00,2.79
25/10/2019 16:00,2.76
28/10/2019 16:00,2.96
29/10/2019 16:00,3.03
30/10/2019 16:00,2.95
31/10/2019 16:00,2.8
1/11/2019 16:00,2.93
4/11/2019 16:00,2.94
5/11/2019 16:00,2.94
6/11/2019 16:00,2.9
7/11/2019 16:00,2.9
8/11/2019 16:00,2.98
11/11/2019 16:00,3.06
12/11/2019 16:00,3
13/11/2019 16:00,2.95
14/11/2019 16:00,2.98
15/11/2019 16:00,3.01
18/11/2019 16:00,2.87
19/11/2019 16:00,2.2
20/11/2019 16:00,2.21
21/11/2019 16:00,2.06
22/11/2019 16:00,2.15
25/11/2019 16:00,2.34
26/11/2019 16:00,2.46
27/11/2019 16:00,2.7
29/11/2019 13:00,2.93
2/12/2019 16:00,2.59
3/12/2019 16:00,2.44
4/12/2019 16:00,2.36
5/12/2019 16:00,2.29
6/12/2019 16:00,2.43
9/12/2019 16:00,2.34
10/12/2019 16:00,2.34
11/12/2019 16:00,2.39
12/12/2019 16:00,2.32
13/12/2019 16:00,2.21
16/12/2019 16:00,2.32
17/12/2019 16:00,2.33
18/12/2019 16:00,2.32
19/12/2019 16:00,2.34
20/12/2019 16:00,2.3
23/12/2019 16:00,2.22
24/12/2019 13:00,2.25
26/12/2019 16:00,2.4
27/12/2019 16:00,2.46
30/12/2019 16:00,2.5
31/12/2019 16:00,2.65
2/01/2020 16:00,2.8
3/01/2020 16:00,2.82
6/01/2020 16:00,2.56
7/01/2020 16:00,2.56
8/01/2020 16:00,2.56
9/01/2020 16:00,2.66
10/01/2020 16:00,2.55
13/01/2020 16:00,2.69
14/01/2020 16:00,2.64
15/01/2020 16:00,2.57
16/01/2020 16:00,2.34
17/01/2020 16:00,2.33
21/01/2020 16:00,2.33
22/01/2020 16:00,2.4
23/01/2020 16:00,2.23
24/01/2020 16:00,2.13
27/01/2020 16:00,2.11
28/01/2020 16:00,2.15
29/01/2020 16:00,2.13
30/01/2020 16:00,2.03
31/01/2020 16:00,2.02
3/02/2020 16:00,1.95
4/02/2020 16:00,2.1
5/02/2020 16:00,2.02
6/02/2020 16:00,2.04
7/02/2020 16:00,2
10/02/2020 16:00,1.94
11/02/2020 16:00,1.92
12/02/2020 16:00,2.14
13/02/2020 16:00,2.02
14/02/2020 16:00,1.96
18/02/2020 16:00,1.9
19/02/2020 16:00,1.92
20/02/2020 16:00,1.99
21/02/2020 16:00,1.95
24/02/2020 16:00,1.91
25/02/2020 16:00,1.77
26/02/2020 16:00,1.75
27/02/2020 16:00,1.91
28/02/2020 16:00,1.98
2/03/2020 16:00,1.98
3/03/2020 16:00,1.92
4/03/2020 16:00,1.89
5/03/2020 16:00,1.83
6/03/2020 16:00,1.67
9/03/2020 16:00,1.54
10/03/2020 16:00,1.68
11/03/2020 16:00,1.65
12/03/2020 16:00,1.51
13/03/2020 16:00,1.67
16/03/2020 16:00,1.42
17/03/2020 16:00,1.41
18/03/2020 16:00,1.3
19/03/2020 16:00,1.45
20/03/2020 16:00,1.42
23/03/2020 16:00,1.42
24/03/2020 16:00,1.51
25/03/2020 16:00,1.46
26/03/2020 16:00,1.63
27/03/2020 16:00,1.58
30/03/2020 16:00,1.49
31/03/2020 16:00,1.78
1/04/2020 16:00,1.92
2/04/2020 16:00,1.72
3/04/2020 16:00,1.68
6/04/2020 16:00,1.65
7/04/2020 16:00,1.71
8/04/2020 16:00,1.65
9/04/2020 16:00,1.7
13/04/2020 16:00,1.63
14/04/2020 16:00,1.66
15/04/2020 16:00,1.63
16/04/2020 16:00,1.64
17/04/2020 16:00,1.66
20/04/2020 16:00,1.73
21/04/2020 16:00,1.73
22/04/2020 16:00,1.68
23/04/2020 16:00,1.69
24/04/2020 16:00,1.66
27/04/2020 16:00,1.8
28/04/2020 16:00,1.8
29/04/2020 16:00,1.86
30/04/2020 16:00,1.92
1/05/2020 16:00,1.78
4/05/2020 16:00,1.66
5/05/2020 16:00,1.57
6/05/2020 16:00,1.6
7/05/2020 16:00,1.6
8/05/2020 16:00,1.64
11/05/2020 16:00,1.65
12/05/2020 16:00,1.6
13/05/2020 16:00,1.52
14/05/2020 16:00,1.57
15/05/2020 16:00,1.6
18/05/2020 16:00,1.61
19/05/2020 16:00,1.56
20/05/2020 16:00,1.56
21/05/2020 16:00,1.5
22/05/2020 16:00,1.43
26/05/2020 16:00,1.48
27/05/2020 16:00,1.56
28/05/2020 16:00,1.47
29/05/2020 16:00,1.52
1/06/2020 16:00,1.5
2/06/2020 16:00,1.49
3/06/2020 16:00,1.62
4/06/2020 16:00,1.67
5/06/2020 16:00,1.86
8/06/2020 16:00,1.9
9/06/2020 16:00,1.96
10/06/2020 16:00,2.11
11/06/2020 16:00,1.66
12/06/2020 16:00,1.47
15/06/2020 16:00,1.62
16/06/2020 16:00,1.6
17/06/2020 16:00,1.57
18/06/2020 16:00,1.62
19/06/2020 16:00,1.66
22/06/2020 16:00,1.67
23/06/2020 16:00,1.69
24/06/2020 16:00,1.71
25/06/2020 16:00,1.74
26/06/2020 16:00,1.74
29/06/2020 16:00,1.66
30/06/2020 16:00,1.81
1/07/2020 16:00,1.9
2/07/2020 16:00,1.84
6/07/2020 16:00,1.96
7/07/2020 16:00,1.94
8/07/2020 16:00,2.09
9/07/2020 16:00,2.09
10/07/2020 16:00,2.16
13/07/2020 16:00,2.15
14/07/2020 16:00,1.96
15/07/2020 16:00,1.99
16/07/2020 16:00,2.05
17/07/2020 16:00,1.96
20/07/2020 16:00,2.04
21/07/2020 16:00,2.24
22/07/2020 16:00,2.16
23/07/2020 16:00,2
24/07/2020 16:00,1.85
27/07/2020 16:00,2.03
28/07/2020 16:00,1.95
29/07/2020 16:00,1.96
30/07/2020 16:00,1.95
31/07/2020 16:00,2.03
3/08/2020 16:00,1.95
4/08/2020 16:00,1.99
5/08/2020 16:00,2.11
6/08/2020 16:00,2.07
7/08/2020 16:00,2.08
10/08/2020 16:00,2.11
11/08/2020 16:00,2.16
12/08/2020 16:00,2.29
13/08/2020 16:00,2.32
14/08/2020 16:00,2.36
17/08/2020 16:00,2.4
18/08/2020 16:00,2.21
19/08/2020 16:00,2.06
20/08/2020 16:00,2.65
21/08/2020 16:00,2.35
24/08/2020 16:00,2.56
25/08/2020 16:00,2.4
26/08/2020 16:00,2.39
27/08/2020 16:00,2.18
28/08/2020 16:00,2.08
31/08/2020 16:00,1.9
1/09/2020 16:00,1.87
2/09/2020 16:00,1.65
3/09/2020 16:00,1.72
4/09/2020 16:00,1.77
8/09/2020 16:00,1.66
9/09/2020 16:00,1.61
10/09/2020 16:00,1.63
11/09/2020 16:00,1.65
14/09/2020 16:00,1.69
15/09/2020 16:00,1.69
16/09/2020 16:00,1.71
17/09/2020 16:00,1.71
18/09/2020 16:00,1.63
21/09/2020 16:00,1.62
22/09/2020 16:00,1.63
23/09/2020 16:00,1.65
24/09/2020 16:00,1.69
25/09/2020 16:00,1.68
28/09/2020 16:00,1.75
29/09/2020 16:00,1.87
30/09/2020 16:00,1.84
1/10/2020 16:00,1.97
2/10/2020 16:00,2
5/10/2020 16:00,1.85
6/10/2020 16:00,1.94
7/10/2020 16:00,1.91
8/10/2020 16:00,1.91
9/10/2020 16:00,1.95
12/10/2020 16:00,1.97
13/10/2020 16:00,1.98
14/10/2020 16:00,1.98
15/10/2020 16:00,1.99
16/10/2020 16:00,2.07
19/10/2020 16:00,2.09
20/10/2020 16:00,2.21
21/10/2020 16:00,2.21
22/10/2020 16:00,2.2
23/10/2020 16:00,2.19
26/10/2020 16:00,2.06
27/10/2020 16:00,2.14
28/10/2020 16:00,2.02
29/10/2020 16:00,2.11
30/10/2020 16:00,2.03
2/11/2020 16:00,2.03
3/11/2020 16:00,2
4/11/2020 16:00,2.02
5/11/2020 16:00,2.08
6/11/2020 16:00,2.09
9/11/2020 16:00,2.19
10/11/2020 16:00,2.09
11/11/2020 16:00,2.03
12/11/2020 16:00,2.06
13/11/2020 16:00,2.17
16/11/2020 16:00,2.03
17/11/2020 16:00,2.05
18/11/2020 16:00,2.04
19/11/2020 16:00,2.04
20/11/2020 16:00,2.04
23/11/2020 16:00,2.04
24/11/2020 16:00,2.05
25/11/2020 16:00,2.05
27/11/2020 13:00,2.23
30/11/2020 16:00,2.18
1/12/2020 16:00,2.23
2/12/2020 16:00,2.34
3/12/2020 16:00,2.29
4/12/2020 16:00,2.29
7/12/2020 16:00,2.28
8/12/2020 16:00,2.25
9/12/2020 16:00,2.14
10/12/2020 16:00,2.1
11/12/2020 16:00,2.1
14/12/2020 16:00,2.13
15/12/2020 16:00,2.21
16/12/2020 16:00,2.25
17/12/2020 16:00,2.25
18/12/2020 16:00,2.18
21/12/2020 16:00,2.19
22/12/2020 16:00,2.27
23/12/2020 16:00,2.38
24/12/2020 13:00,2.36
28/12/2020 16:00,2.27
29/12/2020 16:00,2.36
30/12/2020 16:00,2.59
